CNUC;N_REFERENCIA;UNIDADE;ACAO_MANEJO;INSTRUMENTO;APOIO;NOTA_INSUMO;ORDEM;NOTA_PESSOAL;NOTA_EQUIPAMENTO;NOTA_CAPACIDADE;NOTA_RECURSO;NOTA_APOIO;BIOMA
0000.00.1813;107200000001813 ;REFÚGIO DE VIDA SILVESTRE DO RIO DOS FRADES;Gerir atividades de pesquisa e gestão do conhecimento;OUTRO INSTRUMENTO;Pouco apoio externo;0,750156;4;0,75;0,75;0,75;0,75;0,75;Mata Atlântica
0000.00.1813;108200000001813 ;REFÚGIO DE VIDA SILVESTRE DO RIO DOS FRADES;Manter a rotina administrativa;SEM INSTRUMENTO;Pouco apoio externo;0,900189;2;1;1;0,75;1;0,75;Mata Atlântica
0000.00.1813;109200000001813 ;REFÚGIO DE VIDA SILVESTRE DO RIO DOS FRADES;Elaborar Plano de Manejo;OUTRO INSTRUMENTO;Muito apoio externo;0,500125;10;0,5;0,75;0,75;0,25;0,25;Mata Atlântica
0000.00.1813;110200000001813 ;REFÚGIO DE VIDA SILVESTRE DO RIO DOS FRADES;Planejar ações de manejo de espécies ou habitats;PLANO DE MONITORAMENTO;Muito apoio externo;0,500199;9;0,5;0,75;0,25;0,75;0,25;Mata Atlântica
0000.00.0278;101200000000278 ;REFÚGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS;Implantar ações de Educação Ambiental;PLANO DE MANEJO;Moderado apoio externo;0,800207;2;0,75;1;1;0,75;0,5;Mata Atlântica
0000.00.0278;102200000000278 ;REFÚGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS;Realizar a fiscalização;PLANO DE MANEJO;Muito apoio externo;0,700139;7;0,75;0,75;0,75;1;0,25;Mata Atlântica
0000.00.0278;103200000000278 ;REFÚGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS;Realizar sinalização dos limites;PLANO DE MANEJO;Muito apoio externo;0,700173;5;0,75;0,75;0,75;1;0,25;Mata Atlântica
0000.00.0278;104200000000278 ;REFÚGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS;Realizar o monitoramento da biodiversidade;SEM INSTRUMENTO;Pouco apoio externo;0,700154;6;0,75;0,75;0,75;0,5;0,75;Mata Atlântica
0000.00.0278;105200000000278 ;REFÚGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Muito apoio externo;0,800156;3;1;0,75;1;1;0,25;Mata Atlântica
0000.00.0278;106200000000278 ;REFÚGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS;Implantar o Conselho Gestor;PLANO DE MANEJO;Pouco apoio externo;0,800224;1;0,75;0,75;0,75;1;0,75;Mata Atlântica
0000.00.0278;107200000000278 ;REFÚGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS;Realizar a regularização fundiária em imóveis privados;PLANO DE MANEJO;Pouco apoio externo;0,500169;8;0,5;0,25;0,5;0,5;0,75;Mata Atlântica
0000.00.0278;108200000000278 ;REFÚGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS;Elaborar e distribuir os materiais de comunicação;PLANO DE MANEJO;Muito apoio externo;0,700188;4;0,75;0,75;1;0,75;0,25;Mata Atlântica
0000.27.2576;101200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Gerir atividades de pesquisa e gestão do conhecimento;NÃO PLANEJADA;Pouco apoio externo;0,900156;1;1;1;1;0,75;0,75;Caatinga
0000.27.2576;102200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Gerir atividades de pesquisa e gestão do conhecimento;NÃO PLANEJADA;Pouco apoio externo;0,800156;2;1;0,75;1;0,5;0,75;Caatinga
0000.27.2576;103200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Implantar ações de Educação Ambiental;SEM INSTRUMENTO;Muito apoio externo;0,700207;4;1;0,75;1;0,5;0,25;Caatinga
0000.27.2576;104200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Avaliar impactos ambientais em processo de licenciamento ambiental;OUTRO INSTRUMENTO;Moderado apoio externo;0,550151;10;0,25;0,75;1;0,25;0,5;Caatinga
0000.27.2576;105200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Implantar o Conselho Gestor;PLANO DE CAPACITAÇÃO;Pouco apoio externo;0,550224;8;0,25;0,75;0,75;0,25;0,75;Caatinga
0000.27.2576;106200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Realizar a fiscalização;SEM INSTRUMENTO;Moderado apoio externo;0,700139;5;0,25;1;1;0,75;0,5;Caatinga
0000.27.2576;107200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Realizar o monitoramento para proteção ambiental;SEM INSTRUMENTO;Pouco apoio externo;0,550194;9;0,25;0,75;0,75;0,25;0,75;Caatinga
0000.27.2576;108200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Manter a rotina administrativa;SEM INSTRUMENTO;Não foi necessário apoio externo;0,750189;3;0,75;0,5;1;0,5;0;Caatinga
0000.27.2576;109200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Monitorar a Visitação;SEM INSTRUMENTO;Muito apoio externo;0,400195;13;0,25;0,5;0,5;0,5;0,25;Caatinga
0000.27.2576;110200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Monitorar a Visitação;SEM INSTRUMENTO;Pouco apoio externo;0,600195;6;0,25;0,5;1;0,5;0,75;Caatinga
0000.27.2576;111200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Implementar ações voltadas ao manejo de fauna e pesca;SEM INSTRUMENTO;Pouco apoio externo;0,250204;15;0,25;0;0,25;0;0,75;Caatinga
0000.27.2576;112200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Implementar ações voltadas à exploração de produtos madeireiros;SEM INSTRUMENTO;Pouco apoio externo;0,350203;14;0,25;0,25;0,5;0;0,75;Caatinga
0000.27.2576;113200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Contextualizar a Interface Territorial;SEM INSTRUMENTO;Pouco apoio externo;0,600158;7;0,25;0,5;1;0,5;0,75;Caatinga
0000.27.2576;114200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Realizar compensação ambiental;OUTRO INSTRUMENTO;Moderado apoio externo;0,500186;11;0,5;0,5;0,75;0,25;0,5;Caatinga
0000.27.2576;115200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Realizar a regularização fundiária em imóveis privados;OUTRO INSTRUMENTO;Muito apoio externo;0,200169;17;0,25;0;0,25;0,25;0,25;Caatinga
0000.27.2576;116200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Implantar ações de Educação Ambiental;SEM INSTRUMENTO;Moderado apoio externo;0,400207;12;0,25;0,5;0,5;0,25;0,5;Caatinga
0000.27.2576;117200000272576 ;REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE;Realizar sinalização dos limites;SEM INSTRUMENTO;Moderado apoio externo;0,200173;16;0,25;0;0,25;0;0,5;Caatinga
0000.26.2256;101200000262256 ;REFÚGIO DE VIDA SILVESTRE ENGENHO MORENINHO;Realizar a fiscalização;OUTRO INSTRUMENTO;Moderado apoio externo;0,600139;1;0,5;0,5;0,75;0,75;0,5;Mata Atlântica
0000.26.2256;102200000262256 ;REFÚGIO DE VIDA SILVESTRE ENGENHO MORENINHO;Garantir recursos humanos para realização das atividades;SEM INSTRUMENTO;Muito apoio externo;0,35021;4;0,25;0;0,75;0,5;0,25;Mata Atlântica
0000.26.2256;103200000262256 ;REFÚGIO DE VIDA SILVESTRE ENGENHO MORENINHO;Elaborar Plano de Manejo;LEGISLAÇÃO - AMPARO LEGAL;Muito apoio externo;0,500125;2;0,25;0,5;0,75;0,75;0,25;Mata Atlântica
0000.26.2256;104200000262256 ;REFÚGIO DE VIDA SILVESTRE ENGENHO MORENINHO;Formar o Conselho Gestor;OUTRO INSTRUMENTO;Muito apoio externo;0,300162;5;0,25;0;0,75;0,25;0,25;Mata Atlântica
0000.26.2256;105200000262256 ;REFÚGIO DE VIDA SILVESTRE ENGENHO MORENINHO;Implantar ações de Educação Ambiental;PLANO DE EDUCAÇÃO AMBIENTAL;Moderado apoio externo;0,450207;3;0,25;0,25;0,75;0,5;0,5;Mata Atlântica
0000.33.3549;101200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Implantar ações de Educação Ambiental;OUTRO INSTRUMENTO;Não foi necessário apoio externo;0,800207;1;0,25;1;0,75;1;0;Mata Atlântica
0000.33.3549;102200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Elaborar Plano de Manejo;PLANO DE MANEJO;Muito apoio externo;0,350125;14;0,25;0,25;0,5;0,5;0,25;Mata Atlântica
0000.33.3549;103200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Total apoio externo;0,600139;3;0,5;0,75;1;0,75;0;Mata Atlântica
0000.33.3549;104200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Realizar a fiscalização;OUTRO INSTRUMENTO;Moderado apoio externo;0,550139;6;0,25;0,5;0,75;0,75;0,5;Mata Atlântica
0000.33.3549;105200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Moderado apoio externo;0,500156;9;0,25;0,75;0,5;0,5;0,5;Mata Atlântica
0000.33.3549;106200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Elaborar plano de comunicação;SEM INSTRUMENTO;Muito apoio externo;0,250187;15;0,25;0,25;0,5;0;0,25;Mata Atlântica
0000.33.3549;107200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Realizar a regularização fundiária em Terras Públicas (CCDRU);OUTRO INSTRUMENTO;Moderado apoio externo;0,50019;8;0,75;0,5;0,75;0;0,5;Mata Atlântica
0000.33.3549;108200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Manter a rotina administrativa;SEM INSTRUMENTO;Não foi necessário apoio externo;0,550189;4;0,25;1;0,5;0;0;Mata Atlântica
0000.33.3549;109200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Implantar o Conselho Gestor;OUTRO INSTRUMENTO;Muito apoio externo;0,500224;7;0,5;1;0,75;0;0,25;Mata Atlântica
0000.33.3549;110200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Realizar o monitoramento da biodiversidade;OUTRO INSTRUMENTO;Pouco apoio externo;0,550154;5;0,25;0,25;0,75;0,75;0,75;Mata Atlântica
0000.33.3549;111200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Implantar o manejo de espécies ou habitats;SEM INSTRUMENTO;Não foi necessário apoio externo;0,400149;11;0,5;0,5;0;0;0;Mata Atlântica
0000.33.3549;112200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Implantar Uso Público;SEM INSTRUMENTO;Não foi necessário apoio externo;0,700136;2;0,75;0,75;1;0;0;Mata Atlântica
0000.33.3549;113200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Implantar Uso Público;SEM INSTRUMENTO;Total apoio externo;0,400136;12;0,5;0,75;0,75;0;0;Mata Atlântica
0000.33.3549;114200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Realizar estudos para alteração de limites;OUTRO INSTRUMENTO;Muito apoio externo;0,500128;10;0,75;0,75;0,75;0;0,25;Mata Atlântica
0000.33.3549;115200000333549 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL DO MÉDIO PARAÍBA;Gerir atividades de pesquisa e gestão do conhecimento;SEM INSTRUMENTO;Moderado apoio externo;0,350156;13;0,5;0;0,75;0;0,5;Mata Atlântica
0000.31.3038;101200000313038 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL MACAÚBAS;Elaborar Plano de Manejo;PLANO DE AÇÃO;Total apoio externo;0,450125;1;0,25;0,25;0,75;1;0;Cerrado
0000.31.3038;102200000313038 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL MACAÚBAS;Realizar ações preparatórias para o Manejo Integrado do Fogo;PLANO DE AÇÃO;Moderado apoio externo;0,250192;6;0,25;0,25;0,25;0;0,5;Cerrado
0000.31.3038;103200000313038 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL MACAÚBAS;Realizar o monitoramento para proteção ambiental;PLANO DE AÇÃO;Pouco apoio externo;0,350194;4;0,25;0,25;0,25;0,25;0,75;Cerrado
0000.31.3038;104200000313038 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL MACAÚBAS;Realizar a fiscalização;LEGISLAÇÃO - AMPARO LEGAL;Muito apoio externo;0,200139;7;0,25;0,25;0,25;0;0,25;Cerrado
0000.31.3038;105200000313038 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL MACAÚBAS;Realizar a regularização fundiária em imóveis privados;PLANO DE AÇÃO;Pouco apoio externo;0,300169;5;0,25;0,25;0,25;0;0,75;Cerrado
0000.31.3038;106200000313038 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL MACAÚBAS;Avaliar a gestão da unidade de conservação;PLANO DE AÇÃO;Não foi necessário apoio externo;0,400129;2;0,25;0,25;0,25;0,25;0;Cerrado
0000.31.3038;107200000313038 ;REFÚGIO DE VIDA SILVESTRE ESTADUAL MACAÚBAS;Implantar ações de Educação Ambiental;PLANO DE AÇÃO;Pouco apoio externo;0,350207;3;0,25;0,25;0,25;0,25;0,75;Cerrado
0000.00.0190;101200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Manter a rotina administrativa;SEM INSTRUMENTO;Não foi necessário apoio externo;0,450189;10;0,25;0,25;0,25;0,5;0;Marinho
0000.00.0190;102200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Realizar o monitoramento da biodiversidade;PLANO DE MONITORAMENTO;Moderado apoio externo;0,600154;7;0,5;0,5;0,5;1;0,5;Marinho
0000.00.0190;103200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Planejar e Ordenar o Uso Público;PLANO DE AÇÃO;Moderado apoio externo;0,500135;9;0,25;0,25;0,5;1;0,5;Marinho
0000.00.0190;104200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Avaliar e monitorar o Conselho Gestor;PLANO DE AÇÃO;Pouco apoio externo;0,8002;1;0,25;1;1;1;0,75;Marinho
0000.00.0190;105200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Gerir atividades de pesquisa e gestão do conhecimento;PLANEJAMENTO ESTRATÉGICO;Total apoio externo;0,400156;12;0,25;0,75;0,25;0,75;0;Marinho
0000.00.0190;106200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Elaborar Plano de Manejo;PLANEJAMENTO ESTRATÉGICO;Muito apoio externo;0,700125;4;0,75;0,5;1;1;0,25;Marinho
0000.00.0190;107200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Muito apoio externo;0,500139;8;0,25;0,75;0,25;1;0,25;Marinho
0000.00.0190;108200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Gerir atividades de pesquisa e gestão do conhecimento;SEM INSTRUMENTO;Não foi necessário apoio externo;0,450156;11;0,25;0;1;0;0;Marinho
0000.00.0190;109200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Elaborar Programa/Plano de Educação Ambiental;OUTRO INSTRUMENTO;Não foi necessário apoio externo;0,75016;3;0,25;0,75;0,75;1;0;Marinho
0000.00.0190;110200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Apoiar a inclusão social e produtiva por meio de políticas públicas;PLANO DE AÇÃO;Moderado apoio externo;0,750202;2;0,5;0,75;1;1;0,5;Marinho
0000.00.0190;111200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Implantar ações de Educação Ambiental;SEM INSTRUMENTO;Moderado apoio externo;0,600207;5;0,25;0,75;0,75;0,75;0,5;Marinho
0000.00.0190;112200000000190 ;REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;Implantar o Programa de Voluntariado;PLANO DE AÇÃO;Moderado apoio externo;0,600201;6;0,25;0,5;0,75;1;0,5;Marinho
0000.26.2254;101200000262254 ;REFÚGIO DE VIDA SILVESTRE MATA DA USINA SÃO JOSÉ;Elaborar Plano de Manejo;LEGISLAÇÃO - AMPARO LEGAL;Muito apoio externo;0,250125;4;0,25;0;0,5;0,25;0,25;Mata Atlântica
0000.26.2254;102200000262254 ;REFÚGIO DE VIDA SILVESTRE MATA DA USINA SÃO JOSÉ;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Moderado apoio externo;0,600139;2;0,25;0,75;0,75;0,75;0,5;Mata Atlântica
0000.26.2254;103200000262254 ;REFÚGIO DE VIDA SILVESTRE MATA DA USINA SÃO JOSÉ;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE PESQUISA;Muito apoio externo;0,500156;3;0,5;0,5;0,75;0,5;0,25;Mata Atlântica
0000.26.2254;104200000262254 ;REFÚGIO DE VIDA SILVESTRE MATA DA USINA SÃO JOSÉ;Implantar ações de Educação Ambiental;PLANO DE EDUCAÇÃO AMBIENTAL;Moderado apoio externo;0,650207;1;0,5;0,75;0,75;0,75;0,5;Mata Atlântica
0000.26.2248;101200000262248 ;REFÚGIO DE VIDA SILVESTRE MATA DE BOM JARDIM;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE AÇÃO;Moderado apoio externo;0,450156;1;0,5;0,25;0,75;0,25;0,5;Mata Atlântica
0000.26.2248;102200000262248 ;REFÚGIO DE VIDA SILVESTRE MATA DE BOM JARDIM;Implantar ações de Educação Ambiental;PLANO DE AÇÃO;Muito apoio externo;0,400207;2;0,25;0,25;0,5;0,75;0,25;Mata Atlântica
0000.26.2248;103200000262248 ;REFÚGIO DE VIDA SILVESTRE MATA DE BOM JARDIM;Realizar o monitoramento para proteção ambiental;PLANO DE FISCALIZAÇÃO;Muito apoio externo;0,400194;3;0,25;0,25;0,75;0,5;0,25;Mata Atlântica
0000.26.2255;101200000262255 ;REFÚGIO DE VIDA SILVESTRE MATA DE CARAÚNA;Realizar a regularização fundiária em imóveis privados;OUTRO INSTRUMENTO;Total apoio externo;0,200169;1;0,25;0;0,75;0;0;Mata Atlântica
0000.26.2242;101200000262242 ;REFÚGIO DE VIDA SILVESTRE MATA DE JAGUARIBE;Elaborar Programa/Plano de Educação Ambiental;OUTRO INSTRUMENTO;Moderado apoio externo;0,85016;1;1;1;1;0,75;0,5;Mata Atlântica
0000.26.2242;102200000262242 ;REFÚGIO DE VIDA SILVESTRE MATA DE JAGUARIBE;Realizar o monitoramento para proteção ambiental;OUTRO INSTRUMENTO;Pouco apoio externo;0,750194;2;0,5;0,75;1;0,75;0,75;Mata Atlântica
0000.26.2242;103200000262242 ;REFÚGIO DE VIDA SILVESTRE MATA DE JAGUARIBE;Elaborar Plano de Manejo;OUTRO INSTRUMENTO;Moderado apoio externo;0,700125;4;0,25;0,75;1;1;0,5;Mata Atlântica
0000.26.2242;104200000262242 ;REFÚGIO DE VIDA SILVESTRE MATA DE JAGUARIBE;Atender as demandas de cidadãos realizadas por meio dos sistemas corporativos;SEM INSTRUMENTO;Moderado apoio externo;0,700222;3;0,5;0,75;1;0,75;0,5;Mata Atlântica
0000.26.2247;101200000262247 ;REFÚGIO DE VIDA SILVESTRE MATA DE MIRITIBA;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE PESQUISA;Moderado apoio externo;0,600156;1;0,25;0,75;0,75;0,75;0,5;Mata Atlântica
0000.26.2247;102200000262247 ;REFÚGIO DE VIDA SILVESTRE MATA DE MIRITIBA;Elaborar Plano de Manejo;OUTRO INSTRUMENTO;Muito apoio externo;0,400125;4;0,25;0;0,75;0,75;0,25;Mata Atlântica
0000.26.2247;103200000262247 ;REFÚGIO DE VIDA SILVESTRE MATA DE MIRITIBA;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Muito apoio externo;0,550139;3;0,25;0,75;0,75;0,75;0,25;Mata Atlântica
0000.26.2247;104200000262247 ;REFÚGIO DE VIDA SILVESTRE MATA DE MIRITIBA;Implantar ações de Educação Ambiental;PLANO DE EDUCAÇÃO AMBIENTAL;Moderado apoio externo;0,550207;2;0,5;0,5;0,75;0,5;0,5;Mata Atlântica
0000.26.3239;101200000263239 ;REFÚGIO DE VIDA SILVESTRE MATA DE MUSSAÍBA;Elaborar Plano de Manejo;PLANO DE MANEJO;Moderado apoio externo;0,300125;4;0,25;0;0,5;0,25;0,5;Mata Atlântica
0000.26.3239;102200000263239 ;REFÚGIO DE VIDA SILVESTRE MATA DE MUSSAÍBA;Realizar a fiscalização;PLANO DE FISCALIZAÇÃO;Muito apoio externo;0,550139;2;0,25;0,75;0,75;0,75;0,25;Mata Atlântica
0000.26.3239;103200000263239 ;REFÚGIO DE VIDA SILVESTRE MATA DE MUSSAÍBA;Implantar ações de Educação Ambiental;PLANO DE EDUCAÇÃO AMBIENTAL;Moderado apoio externo;0,600207;1;0,25;0,75;0,75;0,75;0,5;Mata Atlântica
0000.26.3239;104200000263239 ;REFÚGIO DE VIDA SILVESTRE MATA DE MUSSAÍBA;Gerir atividades de pesquisa e gestão do conhecimento;OUTRO INSTRUMENTO;Moderado apoio externo;0,450156;3;0,25;0,25;0,75;0,5;0,5;Mata Atlântica
0000.26.2244;101200000262244 ;REFÚGIO DE VIDA SILVESTRE MATA DE SANTA CRUZ;Elaborar Programa/Plano de Educação Ambiental;OUTRO INSTRUMENTO;Pouco apoio externo;0,85016;1;1;0,75;1;0,75;0,75;Mata Atlântica
0000.26.2244;102200000262244 ;REFÚGIO DE VIDA SILVESTRE MATA DE SANTA CRUZ;Realizar o monitoramento para proteção ambiental;OUTRO INSTRUMENTO;Pouco apoio externo;0,700194;3;0,25;0,75;1;0,75;0,75;Mata Atlântica
0000.26.2244;103200000262244 ;REFÚGIO DE VIDA SILVESTRE MATA DE SANTA CRUZ;Elaborar Plano de Manejo;OUTRO INSTRUMENTO;Moderado apoio externo;0,700125;4;0,25;0,75;1;1;0,5;Mata Atlântica
0000.26.2244;104200000262244 ;REFÚGIO DE VIDA SILVESTRE MATA DE SANTA CRUZ;Atender as demandas de cidadãos realizadas por meio dos sistemas corporativos;OUTRO INSTRUMENTO;Pouco apoio externo;0,700222;2;0,25;0,75;1;0,75;0,75;Mata Atlântica
0000.26.2257;101200000262257 ;REFÚGIO DE VIDA SILVESTRE MATA DE TAPACURÁ;Monitorar o Plano de Manejo;PLANO DE MANEJO;Total apoio externo;0,050225;5;0,25;0;0;0;0;Mata Atlântica
0000.26.2257;102200000262257 ;REFÚGIO DE VIDA SILVESTRE MATA DE TAPACURÁ;Realizar a fiscalização;PLANO DE MANEJO;Total apoio externo;0,100139;4;0,25;0;0;0,25;0;Mata Atlântica
0000.26.2257;103200000262257 ;REFÚGIO DE VIDA SILVESTRE MATA DE TAPACURÁ;Elaborar e acompanhar parcerias para a gestão da UC;PLANO DE MANEJO;Total apoio externo;0,000223;7;0;0;0;0;0;Mata Atlântica
0000.26.2257;104200000262257 ;REFÚGIO DE VIDA SILVESTRE MATA DE TAPACURÁ;Manter a rotina administrativa;PLANO DE MANEJO;Total apoio externo;0,050189;6;0,25;0;0;0;0;Mata Atlântica
0000.26.2257;105200000262257 ;REFÚGIO DE VIDA SILVESTRE MATA DE TAPACURÁ;Avaliar e monitorar o Conselho Gestor;PLANO DE MANEJO;Muito apoio externo;0,3502;2;0,5;0,25;0,5;0,25;0,25;Mata Atlântica
0000.26.2257;106200000262257 ;REFÚGIO DE VIDA SILVESTRE MATA DE TAPACURÁ;Gerir atividades de pesquisa e gestão do conhecimento;PLANO DE MANEJO;Moderado apoio externo;0,150156;3;0,25;0;0;0;0,5;Mata Atlântica
0000.26.2257;107200000262257 ;REFÚGIO DE VIDA SILVESTRE MATA DE TAPACURÁ;Realizar demarcação dos limites;PLANO DE MANEJO;Muito apoio externo;0,550174;1;0,5;0,75;0,75;0,5;0,25;Mata Atlântica
0000.26.2240;101200000262240 ;REFÚGIO DE VIDA SILVESTRE MATA DO AMPARO;Elaborar Programa/Plano de Educação Ambiental;OUTRO INSTRUMENTO;Pouco apoio externo;0,85016;1;1;0,75;1;0,75;0,75;Mata Atlântica
0000.26.2240;102200000262240 ;REFÚGIO DE VIDA SILVESTRE MATA DO AMPARO;Realizar o monitoramento para proteção ambiental;OUTRO INSTRUMENTO;Pouco apoio externo;0,650194;4;0,5;0,25;1;0,75;0,75;Mata Atlântica
0000.26.2240;103200000262240 ;REFÚGIO DE VIDA SILVESTRE MATA DO AMPARO;Elaborar Plano de Manejo;OUTRO INSTRUMENTO;Pouco apoio externo;0,650125;5;0,25;0,75;1;0,5;0,75;Mata Atlântica
0000.26.2240;104200000262240 ;REFÚGIO DE VIDA SILVESTRE MATA DO AMPARO;Contextualizar a Interface Territorial;OUTRO INSTRUMENTO;Pouco apoio externo;0,700158;3;0,5;0,5;1;0,75;0,75;Mata Atlântica
0000.26.2240;105200000262240 ;REFÚGIO DE VIDA SILVESTRE MATA DO AMPARO;Planejar e Ordenar o Uso Público;OUTRO INSTRUMENTO;Pouco apoio externo;0,750135;2;0,5;0,75;1;0,75;0,75;Mata Atlântica
0000.26.2560;101200000262560 ;REFÚGIO DE VIDA SILVESTRE MATA DO CAMUCIM;Monitorar o Plano de Manejo;PLANO DE AÇÃO;Muito apoio externo;0,300225;3;0,25;0,25;0,75;0;0,25;Mata Atlântica
0000.26.2560;102200000262560 ;REFÚGIO DE VIDA SILVESTRE MATA DO CAMUCIM;Implantar ações de Educação Ambiental;PLANO DE MANEJO;Moderado apoio externo;0,400207;1;0,25;0,25;1;0;0,5;Mata Atlântica
0000.26.2560;103200000262560 ;REFÚGIO DE VIDA SILVESTRE MATA DO CAMUCIM;Realizar a fiscalização;PLANO DE MANEJO;Moderado apoio externo;0,400139;2;0,25;0,25;1;0;0,5;Mata Atlântica
0000.26.2249;101200000262249 ;REFÚGIO DE VIDA SILVESTRE MATA DO CONTRA-AÇUDE;Gerir atividades de pesquisa e gestão do conhecimento;OUTRO INSTRUMENTO;Moderado apoio externo;0,450156;1;0,5;0,25;0,75;0,25;0,5;Mata Atlântica
